num_layers,training_hours,flops_per_hour,energy_kwh
17,36.345176363355534,407.2361047132705,22.14258563809274
12,5.388511460346888,310.8998424805207,0.1
29,25.98286419551825,431.18696350700344,23.694922579584517
5,18.494024363953496,202.27292354895252,3.5200263651058523
23,22.20751041587972,478.5488734179847,17.7749978261539
31,29.187998923444344,75.2410520472675,13.46908521861614
10,24.35869650447018,60.05326953219367,0.1
47,26.143380262859743,332.75915164164735,33.615289136939644
11,23.60198039479137,471.98725929249827,7.597373550431316
38,19.92537091156093,406.3528962018008,23.413421698106397
17,37.16439407841664,47.4442611246452,7.773194951767734
20,1.0796459351071146,146.89017982801101,3.7418285246967242
39,28.926028307248284,465.85625357053357,38.36612462468427
43,27.361646497841257,133.99863207238442,19.481863134280584
7,34.51850604981523,392.77350765559044,4.930297579579985
5,28.95389482692301,414.31477600506486,4.625752951163019
9,39.77294432093122,252.77153069588107,9.32033393491621
45,46.05605274179132,199.3109658256746,41.259992177227744
7,16.76990221598081,230.56097188568222,1.779817495743179
32,11.299171693924384,121.21270023902844,4.960833484866555
21,20.620850964972938,445.80154890313366,14.773749844616532
29,14.176656782596991,230.80363179758137,9.97801836921278
47,29.710137499751085,442.4051258234889,46.863798813934594
37,43.81298942004082,61.7898051540743,19.74853792971846
13,7.1080192217954385,494.25488279006436,3.984984616963745
39,5.2877436432546085,227.20381284737294,4.2250663743399315
17,12.660737763048955,33.43710199311168,2.375843570796173
34,34.98954033796404,28.630705636352907,14.193348530728459
18,28.665737999794025,375.6415561661009,15.453575114001007
11,5.355101550696981,332.9274117598036,2.3511381062347825
17,44.14064980738546,403.04397348251786,21.06302825848423
26,38.029020263394116,61.63009163687492,11.826197421647548
43,1.593573727412782,27.42972484741869,2.975286068804491
24,31.439942521941692,259.2038518293134,16.998811557222798
19,37.13421675468756,199.92166342655707,14.560519227734416
48,18.285680061720047,236.35399896876834,20.708437219491916
21,3.7737731199428923,495.87832034643424,3.442346626853185
27,4.172750610717395,485.66747925862836,4.670255733360038
29,5.451730887460951,471.7345409398645,6.632227911534448
28,40.42088251907009,394.0829116161602,30.49033033208466
48,43.75759441714637,183.87226652587628,39.5894525927136
44,6.333512137672355,211.94415582875808,6.4325030220613
32,11.705536643266356,279.311861422273,11.02786201828781
18,8.362224242446263,416.96188363837155,4.740943572815006
48,9.350241775970732,43.6692879339512,4.219613851326225
4,40.280812477618376,217.90547408359518,2.1576070195754857
28,16.2769546011096,50.48265509504166,7.014253879215718
10,15.293602542167957,262.1822174210207,3.212352546785165
12,11.30129199166285,450.46140376305533,4.39999109367408
27,29.374983705227287,393.41761303632956,24.441700901336972
4,18.51702067331357,121.64278459612389,0.1
47,35.85185846255622,488.2355163034083,60.94161245223459
11,10.26504089784278,337.00169504274993,1.9512835339740595
27,37.92001971393839,15.109572704727503,11.369469888185074
14,29.176772757181602,135.15260749575756,4.325577422433085
20,5.9276967526451685,137.7495169607591,1.3775732432637262
11,20.188967749672315,43.934610080071366,4.548246117721712
38,41.51711167911545,480.3149938572052,50.832916436094976
38,44.34061101042803,244.34509434220263,39.09930364047732
36,22.620755810143628,448.94915271222214,26.018981700244613
8,23.339756459230994,167.8855966878679,4.154558966160195
45,44.12659943461681,71.36444951208529,27.91418027906321
42,28.385740646486944,242.42469385404482,27.025368629786456
44,2.0602168365633213,65.83875101001541,0.1
31,43.85559948675862,248.14759645899457,29.924568291231772
10,12.290756030964715,460.9456187975098,1.9016231543592692
12,27.937517819348493,265.17638949876425,8.524384876719717
11,8.361882577828755,312.0848661785909,4.87068445008717
15,2.1092601117132617,86.75283411716607,0.1
37,15.294975628805977,31.43045668118505,5.422797413287145
36,37.57354610843916,64.29590146810546,17.606303061302462
26,13.685390699897361,303.28047208533917,9.210060442390244
27,10.95461766885211,56.55573250622928,5.093531449288854
40,10.602337256208248,194.2365160712426,8.134709859945366
38,24.970749914323598,279.54505082449646,22.284761311828024
47,46.83821249493092,200.43987132862503,45.70673139329769
43,22.30197693080812,90.20506271799772,14.893525414047085
25,26.972005022277276,144.1577406819122,12.399874159650535
30,41.38002084980986,464.87559109580275,41.43514368233512
38,25.915811649348786,341.2313150373141,28.10332312944994
4,9.261986392395665,253.0634409531444,0.1
38,14.73080580890766,16.230296093577824,4.880389259665117
40,15.222003997759018,496.2835462398404,22.300377407227764
17,19.3726104842359,339.01291809837517,6.4740183134348595
6,20.772473003495598,165.29201389902303,2.4126441833481254
4,38.489646048527796,440.84164339894073,4.465289567925961
8,17.09588245484332,136.63149394299086,0.22434037468543533
29,22.741011850965517,276.5681237995483,14.33819356208217
17,30.186359384924984,321.6746742276143,13.2242768236524
42,18.441982503408042,118.32105201232694,13.856157290958281
30,40.23682863138581,489.41466661229197,40.644736774773115
12,28.404046201118533,376.6140339297088,11.620245414010098
18,14.46712226299615,283.3284805004243,6.3865120592989175
18,34.417811990016844,98.49135310589743,11.182787822119218
29,25.563267181877325,36.3905214290328,7.868804368676228
45,25.886654834719227,166.8293179352819,21.293824705853794
16,23.351677548410333,379.06179459756737,11.362259494877156
35,24.10806756900933,141.9723361679923,14.162200084476067
42,36.85442335064643,274.3825480427975,38.12304200794027
35,5.391620268237487,366.69411659806417,2.084234119337013
7,16.382233537247906,62.89242017676753,5.087612688897369
33,4.086409780684738,345.79602789677796,4.947837194872288
40,36.27919548550391,55.01673497792191,18.247128964512143
26,13.434338099214223,482.9135736422283,11.110524023756078
42,43.127944466397004,249.3131237318204,39.4131535774878
48,25.512477166316454,83.83129277783992,18.333175395784643
18,38.53561414559075,177.76798165643777,14.572323027482277
46,46.999243191758154,212.5740601546781,44.35832886166053
32,40.3899708241871,381.5106554275033,39.21561708440068
39,41.68220360054737,374.2776551775386,45.336554423805715
16,19.879263529830123,309.8508476152922,6.506526574721372
35,26.70682327481864,61.90604915366155,14.92075305695569
10,12.559706792056954,84.26899207796005,2.658808933788473
25,9.815372235439009,55.940891116322746,5.204694910874597
31,24.511624257536607,292.8146638108995,17.461418143017273
5,28.764826535769977,439.79783634058793,3.2359747766417115
45,16.61538418006907,222.56225100483817,15.267312671931908
48,27.548567093766266,88.81560523929564,17.877559588624106
9,42.65437291939139,283.44073932299386,10.321896976052496
31,26.94427527720989,407.75858626419785,24.272060242359807
31,34.73862207474907,373.4389101413357,29.145046280275153
47,38.75246094950049,441.9108820407605,58.667616663774034
47,47.46461714288353,146.17202765194523,36.70610643266711
23,29.15187660340653,105.03739496120969,7.5667190183593585
33,38.825382075722835,441.11007811154997,41.26766747908752
14,46.22584263135655,332.2045532612313,14.635826400962456
31,45.359461964920484,162.35517570370155,26.622005904528802
28,7.201387816941395,373.7505447805295,3.722257592080798
42,19.803634642992296,409.40800839538025,22.03218576157104
36,15.889527902572983,311.33933776715486,14.190670311366569
4,4.628938210141593,347.0632138411584,0.720170833144592
30,30.578936808270626,193.8773531769065,18.792911889149593
16,35.45546912681011,273.96087699808913,13.697838393471175
44,40.78608453467697,266.8379936558195,40.3234532770807
6,6.331902258978654,425.5434176540782,2.2421476199289367
42,42.131093604076455,421.58235033826946,56.41373957504987
9,31.038964271677028,418.01342998005117,6.850042191213787
11,33.9374414190792,15.40549098860824,3.7531493690738866
30,43.754640168164435,377.27728738975526,37.482225602470244
12,30.176160374554428,381.7514311543924,10.858732260379405
40,16.45362821461717,342.4056231990195,17.546209527205274
36,39.69259824257634,380.5696823668118,41.37945310430208
45,17.7453125792668,422.5654820333873,25.8057276160109
47,2.1258352639751332,240.45633650987497,0.5541509041704458
27,39.95608906184936,256.00460460933914,25.687032849943954
18,16.89662688186059,71.10988788658133,5.8093193451663865
35,37.257139852063666,198.83418269320728,28.41919060597104
35,17.73099999663241,325.24893815677433,13.13024604565683
27,41.40073094879928,392.3958903121645,32.839267544936
44,10.926749941345538,116.43245786869316,4.702310854773611
15,46.79099509694632,77.53322058802534,6.140588362818755
42,37.53854180243146,334.8905822052412,42.3788915410991
5,5.926301481218849,10.921142927206214,0.1
6,27.374389448411623,97.40256631059161,2.8855350875388974
40,47.304947331482396,24.24497636853733,21.934276179922392
20,22.875609002956182,91.77370774888675,8.5188551870178
5,9.150089094025205,98.84644716349756,0.7633107245789569
5,23.526972439641444,199.96006142769315,6.673096912567257
31,24.841738654391275,207.14029109641243,16.129677549771465
26,35.730129850861616,438.3886105990165,32.37575077725408
40,33.69517802514296,259.9537591244243,27.54858117513495
35,19.621127070856577,364.46833515002027,21.377009397741812
36,10.856097605969108,61.027305380940845,4.833569482544138
4,31.14007296904315,120.46499017720998,0.1
22,20.530936891280888,354.44228607955165,13.143094983838417
5,6.783120028453194,35.87394062957876,0.1
47,43.277184308728316,248.43285449943903,46.4635433719564
29,33.333038236458584,303.6907931748376,25.839181076210174
35,32.95123318116037,305.0513655857157,26.92269374192763
9,39.572734105804514,21.237077521340595,5.439750956691828
35,25.658929736116352,167.8329220723009,16.526424917869544
7,39.21508534911671,321.8804190140855,9.162414719792839
14,24.15931079177277,83.00987071312929,4.482923280836033
20,3.690831495996229,350.7536676807461,1.337488321824169
41,19.749284181315215,375.50335231870054,23.3398325523707
27,24.129582464044802,491.1649033186112,22.6651998781136
8,34.70962262753405,112.82257747964061,3.363604785870901
37,5.562489681112032,414.31402715639643,5.588139601085537
9,7.150880586371327,264.9453226901405,0.1
25,13.02498062514428,192.996672110645,5.7560747488633375
14,13.158673685116906,69.96461108933718,3.486229954994764
19,35.27876747680546,370.39774717889344,18.913777543309802
36,12.409706376675894,125.57022358040668,8.763784742359725
12,30.57215800947876,191.99678091779242,6.9164531552532615
9,23.97800788156789,40.64569117971053,0.4808499607548473
19,27.731482963521533,402.66978875156434,16.760035542579057
32,40.31008075096905,385.62837674610523,36.775168040494584
6,19.708121323578656,369.4717567207331,3.0220554762021763
23,37.118290410552845,156.72732014102448,17.05636999790764
39,20.54671282865765,95.00523639031904,10.103973580650907
22,17.30889038665935,322.40109959041257,10.189888234072159
29,46.03479092237798,253.12152821547753,30.18617953716786
6,9.257618732250753,97.34370878327438,1.8617562275984594
22,4.791005627436374,346.09652281443323,4.141878467491568
23,37.121831462935226,495.6519515924388,30.087402054018845
35,3.7418610043193503,376.13759799359843,3.240073673143548
10,40.26125205839389,372.59332947594976,12.226292975473187
44,21.26668632696907,475.65324893598995,33.58565313264492
36,43.98689967136592,109.43882011170207,24.459924065359154
43,34.77281090329052,287.1194828115058,36.02280761168121
42,29.494221682877985,490.0268903666029,43.31249710135894
21,45.59207286024387,90.99411437538552,13.987613517466496
43,19.34084521997258,353.1234601278153,21.02333612274876
4,45.81912948563257,297.04697152623197,4.908575871846423
14,6.912560677507329,297.3747551724664,0.41621755244852676
31,23.478359741789607,351.8586074848368,20.63641061903137
28,13.320783063629257,465.5122922090853,11.233049057081255
26,26.142531998139187,393.4651505271556,20.223586081756768
34,8.195659199850269,37.5066906739429,3.8863770535570605
33,40.47265886472706,427.83672973909853,45.553663719919484
45,40.70437284244147,120.51525166360898,30.452100527906826
38,45.87372485436525,194.68794072082227,36.41816433815447
10,7.846926691953721,236.24907867006726,4.477996106395329
19,30.10829616798706,245.64394036900413,13.469806770381952
29,23.026272163267556,223.23839563512482,14.55336482291541
5,16.85822727210108,469.3031141657736,1.244233229715722
4,17.198157653875395,355.94931375537203,1.7398851411825456
15,20.107693653820732,319.2736165187861,6.762343469102914
8,33.98396361022527,34.42259361364136,2.593890240566599
40,28.918587767737343,452.9175318275836,40.527691960541674
35,22.33487185615373,455.6011940841141,25.794252409415304
12,4.106836992557049,392.30440108075015,0.16494447467479945
44,4.193853843750461,13.444309868673386,4.000859794541254
38,0.6111210547244673,38.067323028035446,1.6882964815651813
22,46.46572093983661,120.35961411155998,17.86359702728007
19,0.7495563815232835,74.36120999100429,0.1
6,5.396952935652882,205.42965455482744,3.536504428006717
23,15.443336448447017,462.08529846301695,10.933058380500155
27,38.85293696129616,241.30961275652916,24.297130190025175
36,46.19969232379559,16.567286951761147,21.73971833040987
27,38.025644042613166,148.5453878935934,21.077963965480944
14,33.30161104116793,31.851505102751155,3.9599116603721227
11,25.261781702144546,27.780935080616057,1.0298291313411156
39,4.6184975634537215,145.1027280168206,5.222030083224391
41,46.01311266768669,145.05004595268326,32.7574489707065
43,36.52363966241987,395.692035274786,46.03692047704128
23,30.850095803377435,487.66897986274483,25.31499494056801
38,36.55420266309537,191.89147600609917,26.97730154999011
28,34.89490814047408,220.15457064190892,21.562293882937375
38,30.768500040000625,423.9468237801505,36.575022121431836
28,47.07739800854944,141.38811984680154,23.567998498306984
32,43.409781100211184,86.6270841576895,18.585777071892668
21,31.21658365806526,428.0139154677887,22.689984802300838
49,33.425822544203925,32.78528735563209,20.09461433149314
21,2.9508008162887247,313.65272569771366,2.5466799409053262
5,32.32107956612686,285.3764952587353,2.270089435839532
38,2.597858291229758,179.50101927583017,4.385198030205235
19,28.442528456071724,164.4428653377059,9.82712074364842
44,47.969291229377156,388.2102858289944,63.151302154577934
39,26.900812618266034,52.34805927364778,12.760192153236787
36,22.977480608863335,126.02431156257884,13.869777584184634
7,15.360605684015407,368.899878600664,3.497671932630915
36,6.2248224923570605,278.67708602594786,1.1956479047855213
17,35.22362439426838,72.71422218145733,9.025927217551535
24,9.648453819817446,442.24645099820947,10.340739786832746
23,5.975896009246008,202.78944481615986,3.56586153457976
11,20.533726337199344,415.65550390786467,5.537470962324847
10,38.27873730305713,395.97937760857724,12.36729330749714
6,35.89056603571047,315.9684687711467,7.121401528991985
20,3.106924195707559,252.29575433459556,2.162659228673424
36,22.119325039217415,489.97991178706087,27.36184418349989
15,25.315642363380526,81.03288546611034,4.978006502713866
25,31.115965904726554,365.32630650004626,21.624303943076736
25,31.38294914605334,103.68344371774661,12.94439655332061
49,17.82311934922203,175.7489216128507,14.328005455654072
33,27.132166715166914,161.26238425286567,15.623403825953666
41,23.350439482594105,474.0476339919743,34.6238473064575
41,42.53742193485585,484.00452711625485,62.06166088302609
48,25.687593800157757,99.6775676750163,16.290531106613987
11,21.449027683037677,20.797228545777052,0.9325408166313554
30,19.71305885988791,362.80393943492544,16.24191143140403
30,27.69031857308962,214.81506759653732,18.548763401457748
37,38.688906521542634,53.531720092906546,15.445446341537583
24,26.074070793087408,345.03951173275084,16.972673008432576
33,31.928620816325722,277.1017088477428,24.43395625983095
36,35.54814892805994,490.4532427805419,46.13953968710863
31,25.207985219239763,121.43065297207568,10.080637729264515
36,20.773810191106058,207.94915940000865,15.391157467163953
8,42.14160544846635,275.84744366375725,7.439446789487643
22,20.331538991324877,397.9329943421423,15.544907851683895
7,22.44228540234041,278.9309417928288,4.64521993797422
38,47.54121238373441,310.3210788223551,45.23061879914123
20,0.5112823698545175,120.81205527907096,1.425305890521053
47,9.309963204894316,424.99017676339435,13.099115804196302
31,18.738284771186972,220.0289680155331,13.676444990828777
33,44.79802069769951,79.07021748566694,20.27756617822762
32,3.826411023004874,335.45207810765453,4.836942102935714
49,0.9505580973536585,115.88432206080068,1.380169126694789
9,3.002482208918358,57.805630017256874,5.16723655422271
38,4.705812004146862,432.37358511809344,5.575900537580565
44,2.2858467272973915,235.47950959933544,2.7558260375325268
40,23.289613025683977,377.1490192209304,26.17457880735961
27,28.085967343298066,152.387904305114,13.36512833838983
32,13.405131125777693,395.6153661096565,8.781649587373032
49,19.41865073884269,64.84860424054986,13.28847586882655
34,4.855718417792931,184.42695315947785,5.158066391917733
38,16.477597031850046,489.250290807029,22.16486584827897
36,25.319661602639847,399.054961020323,25.36031498852936
24,35.28291084127064,253.6554058541972,18.022521793055468
35,0.6589521970415131,176.4909610653237,0.1
26,22.6972614105385,437.3464930110135,20.25264715953425
36,14.607636631606905,276.97540195141266,11.053872664725239
6,41.009036530365314,381.62825875586447,7.113173891775094
21,34.48878247362649,379.51276335492037,20.75880445737519
28,28.482655387367505,18.793382498560995,10.923360409019136
45,13.670118170596746,71.8643535683806,8.48798344677714
34,43.74110734773288,333.2183895334237,40.84557699720745
6,2.642282167965351,89.193707530077,1.0368969625396716
43,5.6997109372579695,135.1917388812463,6.116736983806857
49,19.102431675666914,473.8525975578075,31.183528984983216
27,6.410783971600677,284.48930660370684,6.956278060598718
35,45.92974563407269,377.8574584296801,43.511729722783336
25,38.40449280181071,283.4105620034935,24.47374270153217
26,12.80167595108615,280.73167124353535,6.719583820988377
5,28.456325876229155,56.13443596159197,1.0938917370019507
30,47.160699466303875,178.3949643784605,27.60963451707178
45,42.49945146124639,148.39114035639074,34.14420870936377
5,29.037926206004407,201.4568991506705,3.8106519194706725
29,43.42688844082535,401.1886522299209,35.807540046618655
20,47.48628321613455,192.24700727926378,20.767977015341962
43,35.809259087447145,231.33144142352452,31.877037332218247
36,3.586854450437466,204.7168813378051,1.4789609816689537
12,19.575061230210654,55.76990626789485,3.946819771500494
46,40.29672242595416,226.12535754288402,39.07058152154841
42,11.452036800738403,105.84854379181236,7.81103699243753
32,39.95551959315467,101.49441492879032,16.086792499456028
45,6.216091196662307,56.077691172790516,4.001778400816036
29,2.729904464521118,184.7687773294647,1.8450030867186447
38,18.744304045834355,381.1661235468145,19.94419750005645
28,2.244767027764147,145.4564283858641,0.1
27,45.970337491707966,163.05105992390165,22.216408243449923
16,39.74477055021338,324.91058225948757,16.63472304325671
10,38.53656013866907,105.96199816759025,5.3526077043595315
39,30.41445134231727,449.50938590753185,35.807407193858275
48,10.775391094236292,264.8933563932617,14.379549037607223
23,25.11736741712863,229.32544075690632,11.456834805456328
4,28.8705184404412,283.3318940453087,2.4623964429678757
11,25.43899629086274,91.35681357393577,0.5153707273525048
49,12.861084977697546,310.6018379331964,18.446039206437707
19,24.974276404949478,187.91936095066512,8.514057846486434
17,23.831351191259763,449.6213070726633,13.304675663506753
15,47.8259493508194,92.7385612720662,12.156792050275975
26,43.128217032194684,258.4550408940661,24.704495109775905
18,22.510585540241948,303.0751883908188,11.615713430817635
31,30.08952568941814,26.3579648753268,7.510476818106275
37,36.023901194380855,188.2096311305087,26.686269234445874
5,2.1560951111066835,368.9912650034081,2.6304280148658714
35,43.00876845832239,411.98497864999695,45.20342121292706
26,41.35602377985138,163.44937746046836,21.193741918427698
25,22.228024644251096,401.3107034675481,19.417920759980166
28,19.08056388881804,484.2003797806605,17.900251858215714
25,13.46557030567496,429.8682286767961,10.103061656172839
25,23.1421493456925,67.64555419806935,6.414714704105461
45,2.6078915178287465,372.4678627219149,2.605735343763212
9,40.97919283398287,166.6367478958669,5.55593689322272
18,2.182562499880891,494.3238348119175,0.1
46,16.129939855068873,247.8259017483447,18.385674880297923
40,44.75050069515202,69.9926101958811,22.997121290020626
36,35.422601089864,365.3409185334215,36.42861037745945
11,13.866070627432522,168.27548720924477,2.8651015590332403
47,12.500831963142042,498.5682969700142,22.735949695339205
47,0.7414016413562334,490.09340434871575,0.45869522253049244
8,33.54642891036313,331.5056688300845,7.695372581265085
42,2.817220129475722,73.6149599863416,2.78792851511546
7,25.798619671536198,346.5618888607642,7.136996394655992
9,46.20079369812237,55.58493836541333,4.548477769199169
48,5.69977085258656,24.388437960172237,2.1562833305486904
35,42.987796720983205,413.24963864852816,44.564657393513066
33,47.595078419389786,112.77894436500387,27.868304132392616
38,3.422058746363665,195.72329184735773,4.619167865263089
43,42.43804778402941,486.99412108832485,62.62020964352947
19,25.01375347107179,175.0518459119406,11.766992581625715
16,43.55940167361755,155.27999282882448,12.23007599719412
45,27.63764974117977,459.92191981515987,42.107712079256984
33,31.95032048006182,64.26673820628947,13.946655288451955
22,26.329498129876466,382.1953809561696,17.44974830109262
20,41.56341181459906,494.1521276598593,29.28254567013242
22,35.36072115030083,451.6350452795779,24.718397619471244
31,25.259864828569707,329.3172801661487,22.338929634185188
29,41.73763819244848,163.88978954643866,23.080612398087542
40,12.151062782128392,134.6177707773752,9.650825800311198
29,7.973681335869983,411.435001387016,7.542598861460086
26,8.119005003178424,441.11273783633067,5.4268728661092265
12,16.3654217403988,267.4631071473895,7.116561427054261
15,11.837776486798331,129.72657098536843,2.5393716100095536
4,44.67929164921259,65.34217212147504,2.909140538397848
4,5.52711945685774,52.71793923759727,1.2184356161765302
37,33.70206005688041,362.34794920338925,35.58998496130602
35,9.48802313978778,215.85817664538524,8.257885737650113
28,42.37776380659163,453.6263383961565,40.36533297099089
43,46.1624761887831,372.4389373561142,56.48188007449876
48,22.60982541657422,103.71760477814749,18.883198302867346
4,42.25589531083625,310.7509352196925,3.9219719195116256
19,0.7443956108489515,223.3976726550981,0.7971219006585142
42,39.447478576884755,292.8523680766204,40.25476770586216
8,11.359695172433867,371.6538704358734,1.6021512063187815
25,43.663312190294974,405.0359816918575,34.56562775280375
32,0.5532052953052007,423.4312899392949,5.1658895998448795
6,26.91863241438846,134.44768854029212,2.1661917236935935
15,36.4402006797844,25.246643959505263,7.952234621172587
29,12.787695708150629,372.25442023073884,10.129144879566665
19,9.67381106789642,62.10842586532955,2.393311530729536
40,4.494665662229271,164.31059842035415,5.872566370502912
25,16.005594883906415,11.8703957209301,2.6522357245286665
32,27.0926048346694,344.01804637679385,21.604425342201004
17,6.002583197062239,91.89468562089841,1.3604267482248589
31,18.39302969437294,331.0883807489125,16.12176706100239
8,0.9309392210044358,495.95388241224106,0.9444420133288369
33,39.387272473742485,45.60872708890798,16.494938793409794
49,6.60131410942659,47.768225856215736,4.057655994720371
8,13.958790042615126,176.7862454066707,3.266275319710986
15,1.3753166400653298,434.5293919831576,0.1
19,21.031437234894334,115.6096357077526,5.19616962805287
29,40.405771380207895,186.5851317658703,22.51103573880533
29,19.12718254364684,43.56764924721999,7.79648813065543
24,9.026122862632086,383.9460927168558,8.52675256103894
42,36.300694617399664,210.07010795213105,29.952090871363257
39,37.968331638860356,382.031879199813,45.24613968662645
36,8.753290077109423,452.7678437299296,9.61608633612972
33,37.115570155697014,124.0539420796315,19.65328437461477
40,45.49664969217606,405.62405486657616,55.967071290742474
26,8.402935379282937,38.95600613834411,2.3099344273699876
13,37.121753895276434,450.4352202083212,17.335164045149643
8,34.1571702186249,328.8765883037862,6.627977901910569
39,22.994759700666705,438.37109482779226,28.04869896701848
37,3.251221876542919,10.09231578272513,2.818450731995528
34,4.047984843498066,92.84972447443633,0.8873914678636738
13,40.98969631193577,200.98209983898113,11.051397387110963
22,47.532047705655735,195.95642265361212,18.24853644007038
35,32.612482216370836,121.09788763252023,21.015022551128283
4,21.68301958299027,196.98985053492805,3.5048364100502027
8,31.25974806159061,73.13586888012486,7.479841833623858
48,28.733803313355903,212.25295334035275,30.407491332879996
7,18.721582369267036,403.15362128803946,2.2826063871557603
19,3.617241867265615,244.74433092064208,2.5165554690670575
27,39.52186500185345,18.820043583155343,10.318247649547969
19,18.162092638839418,216.50758037383125,9.518710334985565
5,39.39231805946195,23.315757884513637,0.5717780214430588
31,12.494165610198156,483.4592712463311,11.53742515440024
35,0.5489002926675863,72.4524401172058,0.1
30,8.049568455645936,356.76727990200317,6.000793328781633
23,22.755622296507756,486.66039821712207,16.950164196300115
27,45.35442266049692,414.75913531662025,35.77608095414459
15,5.354196935451652,352.6645338118398,5.160186047715298
38,41.074964286924384,421.3358456553758,49.27370883166964
36,25.533644570063448,491.0813596977075,32.3717571136581
36,39.73123637549509,314.4588036542295,39.14089059122604
46,14.67278547202465,284.00055534637,16.71250509237651
40,40.39749032194241,317.8366741270079,40.73207650021523
15,37.209082050798216,271.01118451316194,10.631559809456862
6,11.42754994399311,321.1936618957622,0.5969385696353031
4,6.738418504445457,230.42268190655403,2.805034105656633
36,41.73258032028391,117.03715961282049,21.96005144278586
43,46.25374103840626,68.92114099072106,27.264920739652354
13,1.9868599030070215,43.48705841080759,1.8425648275357907
46,35.23532818125007,139.02473403906805,27.89672123544548
47,43.70241427002137,32.60054652450958,24.477918548152143
32,41.224604374393685,287.9136821604989,33.15144114055506
16,46.314722432834905,149.07593904152495,13.494450276976545
15,36.60446872580962,414.02205596264577,19.235128185559237
34,21.50919121309324,46.37802776430936,7.471445669221323
49,15.317719548518696,120.9122322273281,12.39866772896615
5,15.735280170811054,367.8206120741715,0.1
38,34.91007694917056,303.4160652279108,30.326221241598443
26,35.9272580714708,41.600722912092095,11.16335957080243
20,10.01705931856385,439.84733400947823,7.212487898382673
29,41.73583364080022,439.85826378482795,41.13235572099404
11,34.45889190960676,171.8999218991292,10.624774367551934
32,27.230638601310677,176.7988632412867,18.367473555781427
29,22.897791854869354,494.6238955915852,24.137492219788808
13,26.30355827502301,316.82632408063773,9.072764771067826
29,8.064172568265063,270.34509507834895,3.2366582775158146
37,10.175809340623024,420.694569940443,11.468890908743822
44,4.830313294294105,149.79226579508506,5.6242730177047005
10,7.798756812652852,220.29947076421487,2.966541137301001
7,22.05044764375093,141.21057098928375,0.7321815849265059
48,25.691833702092165,396.68881482847837,37.69958357373374
14,1.3484398927201702,290.94117936125684,1.2443524775734423
32,38.347896823541305,332.82428436863455,33.20943251229945
39,14.4729787338152,133.63055242130923,9.374654685109087
28,43.81221166059578,117.91039767488441,20.483414429581554
24,46.45678502165444,249.30356820163996,26.07844752315144
39,9.30929654714108,371.40721705548515,9.424771105282014
13,22.44962131136888,267.3674811848785,7.492442476506834
40,0.5585121704052296,25.99638199737762,0.1
12,28.92054509331528,435.5902380969415,8.83088128450347
27,29.347056292476882,41.69657782241447,8.74562328779446
38,12.25814789116032,478.3539970231686,13.488102999078514
38,27.024601947701903,22.319559555863634,12.86393518310869
39,11.213156766077434,350.2807235040473,12.558242984137332
21,8.139209781214028,50.28146121877301,1.6135431990990186
